short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
E. Sylvestre,20,174,69,France,OGC Nice,French Ligue 1,64,74,725000,5000,"RM, RW",Left,1,3,3,Medium/Medium,Normal,No,1500000.0,NoTag,SUB,34.0,,2017-07-01,2023.0,,,63.0,64.0,58.0,71.0,27.0,46.0,,,,,,,,61,66,61,58,61,74,63,54,47,70,62,63,64,55,78,65,49,52,47,59,36,21,65,64,61,66,,28,24,14,10,7,9,12,63+2,63+2,63+2,65+0,65+0,65+0,65+0,65+0,64+2,64+2,64+2,63+2,57+2,57+2,57+2,63+2,46+2,42+2,42+2,42+2,46+2,44+2,37+2,37+2,37+2,44+2
R. Kolo Muani,21,187,73,France,FC Nantes,French Ligue 1,64,73,700000,5000,"ST, RW, LW",Right,1,3,3,Medium/Medium,Lean,No,1500000.0,NoTag,ST,23.0,,2017-07-01,2022.0,,,70.0,63.0,51.0,65.0,26.0,51.0,,,,,,,,32,65,68,58,52,65,50,49,54,67,67,72,69,52,54,62,70,40,62,63,31,18,64,54,61,61,,19,27,7,14,15,8,5,64+2,64+2,64+2,61+0,63+0,63+0,63+0,61+0,62+2,62+2,62+2,58+2,54+2,54+2,54+2,58+2,41+2,41+2,41+2,41+2,41+2,40+2,39+2,39+2,39+2,40+2
Y. Fekir,23,170,65,France,Real Betis,Spain Primera Division,64,73,700000,5000,"LW, RW, CAM",Right,1,3,3,High/Medium,Normal,No,1600000.0,NoTag,RES,35.0,,2019-07-23,2021.0,,,73.0,56.0,60.0,70.0,30.0,56.0,,,,,,,Speed Dribbler (AI),65,55,47,62,56,70,57,59,52,68,71,74,82,52,83,63,49,53,53,49,67,20,59,57,58,60,,34,34,7,15,9,7,8,59+2,59+2,59+2,64+0,62+0,62+0,62+0,64+0,62+2,62+2,62+2,63+2,56+2,56+2,56+2,63+2,50+2,46+2,46+2,46+2,50+2,47+2,42+2,42+2,42+2,47+2
F. Hornby,20,195,85,Scotland,Stade de Reims,French Ligue 1,64,73,700000,5000,ST,Right,1,2,2,Medium/Medium,Normal,No,1500000.0,NoTag,SUB,18.0,,2020-07-01,2024.0,,,61.0,64.0,49.0,60.0,24.0,67.0,,,,,,,,35,63,68,57,58,64,53,40,44,60,55,66,55,61,36,65,63,41,83,67,61,16,62,53,59,58,,21,19,6,15,11,8,13,64+2,64+2,64+2,58+0,61+0,61+0,61+0,58+0,59+2,59+2,59+2,56+2,52+2,52+2,52+2,56+2,39+2,41+2,41+2,41+2,39+2,38+2,41+2,41+2,41+2,38+2
F. Chabrolle,22,171,65,France,Olympique de Marseille,French Ligue 1,64,73,700000,7000,"CAM, RW",Right,1,3,3,Medium/Medium,Normal,No,1500000.0,NoTag,SUB,29.0,,2018-07-01,2021.0,,,59.0,57.0,63.0,69.0,31.0,47.0,,,,,,,,64,54,38,64,52,70,65,54,60,64,64,55,74,73,80,62,52,65,40,58,40,28,57,63,60,55,,38,36,9,8,7,9,6,58+2,58+2,58+2,63+0,62+0,62+0,62+0,63+0,64+2,64+2,64+2,64+2,61+2,61+2,61+2,64+2,52+2,49+2,49+2,49+2,52+2,49+2,40+2,40+2,40+2,49+2
J. Grot,22,193,98,Netherlands,Leeds United,English Premier League,64,71,625000,18000,"LW, ST, RW",Right,1,2,3,Medium/Medium,Stocky,No,1400000.0,Strength,RES,57.0,,2017-08-24,2021.0,,,81.0,65.0,61.0,61.0,50.0,82.0,,,,,,,Giant Throw-in,61,60,57,64,57,65,58,43,62,61,74,86,52,62,47,84,67,75,89,67,75,48,60,58,42,57,,50,41,11,11,10,9,5,66+2,66+2,66+2,64+0,65+0,65+0,65+0,64+0,63+2,63+2,63+2,65+2,61+2,61+2,61+2,65+2,60+2,59+2,59+2,59+2,60+2,58+2,58+2,58+2,58+2,58+2
Claudio Medina,26,186,83,Spain,Elche CF,Spain Primera Division,64,65,550000,5000,ST,Left,1,3,2,Medium/Medium,Normal,No,1300000.0,NoTag,SUB,19.0,,2018-07-24,2021.0,,,57.0,66.0,47.0,57.0,28.0,64.0,,,,,,,,40,68,72,56,56,55,47,42,38,63,61,54,65,53,34,65,69,54,75,61,48,22,69,45,71,51,,26,21,10,15,6,10,9,64+1,64+1,64+1,58+0,60+0,60+0,60+0,58+0,57+2,57+2,57+2,55+2,51+2,51+2,51+2,55+2,41+2,41+2,41+2,41+2,41+2,40+2,42+2,42+2,42+2,40+2
Junior Messias,29,179,70,Brazil,Crotone,Italian Serie A,64,64,450000,4000,"CF, ST",Left,1,3,2,High/Medium,Lean,No,810000.0,NoTag,CAM,30.0,,2019-01-31,2023.0,,,66.0,62.0,62.0,69.0,23.0,43.0,,,,,,,,55,60,52,64,58,72,69,73,58,65,68,65,66,60,68,67,53,58,41,61,29,14,62,65,62,46,,19,12,8,8,15,9,12,61+2,61+2,61+2,64+0,64+0,64+0,64+0,64+0,64+0,64+0,64+0,64+0,58+2,58+2,58+2,64+0,45+2,42+2,42+2,42+2,45+2,41+2,33+2,33+2,33+2,41+2
S. Mara,17,184,79,France,FC Girondins de Bordeaux,French Ligue 1,63,84,825000,1000,ST,Right,1,3,2,Medium/Medium,Lean,No,2400000.0,NoTag,RES,38.0,,2020-07-01,2023.0,,,71.0,63.0,47.0,60.0,25.0,60.0,,,,,,,,39,68,65,54,53,59,47,41,43,61,71,71,66,58,57,59,64,63,63,58,49,22,66,46,62,53,,23,19,12,6,12,12,10,63+2,63+2,63+2,59+0,61+0,61+0,61+0,59+0,58+2,58+2,58+2,58+2,52+2,52+2,52+2,58+2,43+2,41+2,41+2,41+2,43+2,42+2,39+2,39+2,39+2,42+2
E. Simms,19,183,73,England,Everton,English Premier League,63,81,800000,9000,ST,Right,1,4,3,High/Low,Normal,No,2000000.0,NoTag,RES,50.0,,2019-07-01,2021.0,,,75.0,64.0,50.0,60.0,25.0,59.0,,,,,,,,45,66,60,54,60,58,55,51,44,59,75,75,66,60,66,64,60,55,62,60,58,21,63,52,64,65,,24,19,13,10,14,11,9,63+2,63+2,63+2,60+0,61+0,61+0,61+0,60+0,59+2,59+2,59+2,58+2,52+2,52+2,52+2,58+2,44+2,41+2,41+2,41+2,44+2,42+2,39+2,39+2,39+2,42+2
J. Kadile,17,178,75,France,Stade Rennais FC,French Ligue 1,63,80,725000,2000,"LW, RW, ST",Right,1,3,3,Medium/Medium,Normal,No,1800000.0,NoTag,RES,36.0,,2020-06-18,2023.0,,,79.0,63.0,52.0,67.0,22.0,52.0,,,,,,,,51,61,54,55,61,68,56,46,41,64,78,79,74,52,73,70,51,52,57,60,39,21,58,56,62,53,,18,20,11,11,7,15,11,62+2,62+2,62+2,63+0,62+0,62+0,62+0,63+0,61+2,61+2,61+2,60+2,52+2,52+2,52+2,60+2,44+2,39+2,39+2,39+2,44+2,41+2,35+2,35+2,35+2,41+2
A. Amade,20,171,63,Germany,TSG 1899 Hoffenheim,German 1. Bundesliga,63,78,750000,4000,"RB, RWB, CDM",Right,1,3,2,Medium/Medium,Lean,No,1700000.0,NoTag,RES,44.0,,2018-01-17,2022.0,,,79.0,33.0,44.0,65.0,59.0,48.0,,,,,,,,62,34,52,44,28,63,39,29,33,60,79,79,78,61,90,33,58,55,37,29,66,58,49,39,34,43,,64,60,12,11,11,8,12,49+2,49+2,49+2,56+0,52+0,52+0,52+0,56+0,51+2,51+2,51+2,56+2,49+2,49+2,49+2,56+2,60+2,53+2,53+2,53+2,60+2,61+2,57+2,57+2,57+2,61+2
P. Yade,20,185,76,Senegal,FC Metz,French Ligue 1,63,78,800000,3000,"LW, RW",Left,1,3,3,Medium/Medium,Stocky,No,2100000.0,NoTag,SUB,26.0,,2019-05-09,2024.0,,,79.0,62.0,55.0,66.0,28.0,59.0,,,,,,,Speed Dribbler (AI),61,61,56,56,60,69,63,48,43,67,81,77,66,48,57,66,50,54,68,62,45,20,56,54,64,54,,24,29,13,9,14,13,11,62+2,62+2,62+2,63+0,62+0,62+0,62+0,63+0,61+2,61+2,61+2,62+2,53+2,53+2,53+2,62+2,47+2,42+2,42+2,42+2,47+2,45+2,40+2,40+2,40+2,45+2
M. Bahlouli,20,173,72,France,Sampdoria,Italian Serie A,63,78,800000,3000,"LW, CAM",Right,1,2,2,High/Low,Lean,No,1900000.0,NoTag,RES,13.0,,2018-07-28,2023.0,,,67.0,62.0,60.0,69.0,31.0,42.0,,,,,,,,61,62,37,60,57,74,57,60,58,67,68,66,64,43,72,65,44,34,49,60,35,27,54,60,62,53,,36,33,10,7,9,11,11,58+2,58+2,58+2,63+0,61+0,61+0,61+0,63+0,62+2,62+2,62+2,61+2,56+2,56+2,56+2,61+2,47+2,44+2,44+2,44+2,47+2,44+2,38+2,38+2,38+2,44+2
C. Akono,20,190,78,Germany,1. FSV Mainz 05,German 1. Bundesliga,63,77,825000,4000,"ST, CF",Left,1,2,2,Medium/Medium,Lean,No,2000000.0,NoTag,RES,30.0,,2019-07-01,2023.0,,,68.0,63.0,50.0,62.0,28.0,65.0,,,,,,,,41,69,61,51,53,62,59,41,54,63,67,69,54,63,63,57,62,58,69,59,66,26,59,55,57,61,,23,24,9,10,14,11,12,63+2,63+2,63+2,60+0,61+0,61+0,61+0,60+0,59+2,59+2,59+2,59+2,54+2,54+2,54+2,59+2,44+2,45+2,45+2,45+2,44+2,43+2,42+2,42+2,42+2,43+2
Baena,19,173,68,Spain,Real Betis,Spain Primera Division,63,77,800000,3000,"LW, ST, RW",Right,1,3,3,High/Medium,Normal,No,2200000.0,NoTag,RES,29.0,,2019-07-01,2022.0,,,79.0,53.0,60.0,64.0,27.0,59.0,,,,,,,Speed Dribbler (AI),66,52,32,62,49,63,61,48,59,60,78,79,74,57,79,61,64,59,59,49,60,23,64,55,48,59,,31,26,13,13,14,11,9,58+2,58+2,58+2,63+0,60+0,60+0,60+0,63+0,61+2,61+2,61+2,63+2,56+2,56+2,56+2,63+2,49+2,46+2,46+2,46+2,49+2,46+2,39+2,39+2,39+2,46+2
E. Guessand,19,185,79,France,OGC Nice,French Ligue 1,63,77,800000,4000,ST,Right,1,3,3,Medium/Medium,Lean,No,2000000.0,NoTag,RES,35.0,,2018-07-01,2021.0,,,66.0,62.0,51.0,60.0,21.0,61.0,,,,,,,,48,64,64,55,59,59,52,49,47,62,63,68,64,56,53,66,51,49,70,56,56,12,65,52,61,58,,21,18,7,10,7,6,5,63+2,63+2,63+2,59+0,61+0,61+0,61+0,59+0,58+2,58+2,58+2,58+2,52+2,52+2,52+2,58+2,41+2,40+2,40+2,40+2,41+2,39+2,37+2,37+2,37+2,39+2
W. Geubbels,18,185,72,France,AS Monaco,French Ligue 1,63,76,675000,4000,ST,Right,1,3,3,Medium/Low,Lean,No,1700000.0,NoTag,RES,13.0,,2018-07-01,2023.0,,,82.0,62.0,53.0,63.0,26.0,52.0,,,,,,,"Injury Prone, Speed Dribbler (AI)",52,65,56,55,66,62,57,43,47,63,81,83,75,62,59,61,61,50,59,57,36,21,62,56,58,63,,21,19,5,13,6,15,14,63+2,63+2,63+2,63+0,63+0,63+0,63+0,63+0,61+2,61+2,61+2,61+2,53+2,53+2,53+2,61+2,46+2,41+2,41+2,41+2,46+2,44+2,38+2,38+2,38+2,44+2
J. Ponceau,19,170,60,France,FC Lorient,French Ligue 1,63,76,700000,3000,"CAM, ST, CM",Right,1,3,3,Medium/Medium,Lean,No,1800000.0,NoTag,RES,37.0,,2018-07-01,2022.0,,,73.0,53.0,60.0,65.0,43.0,54.0,,,,,,,Playmaker (AI),52,56,44,69,51,63,48,54,56,64,74,73,76,60,79,55,59,66,48,43,53,43,61,62,56,62,,49,44,14,11,9,11,7,58+2,58+2,58+2,63+0,62+0,62+0,62+0,63+0,63+2,63+2,63+2,63+2,60+2,60+2,60+2,63+2,56+2,54+2,54+2,54+2,56+2,54+2,48+2,48+2,48+2,54+2
N. Ennis,21,180,80,England,Wolverhampton Wanderers,English Premier League,63,75,675000,11000,"ST, LM",Right,1,3,3,High/Medium,Stocky,No,1400000.0,NoTag,RES,33.0,,2016-05-20,2022.0,,,81.0,63.0,48.0,67.0,38.0,64.0,,,,,,,Injury Prone,49,64,48,51,57,65,49,29,48,66,78,84,76,56,76,68,57,64,69,59,55,39,59,48,57,50,,35,33,5,14,9,13,6,63+2,63+2,63+2,62+0,62+0,62+0,62+0,62+0,60+2,60+2,60+2,61+2,54+2,54+2,54+2,61+2,52+2,48+2,48+2,48+2,52+2,50+2,47+2,47+2,47+2,50+2
I. Lihadji,18,177,70,France,LOSC Lille,French Ligue 1,63,75,600000,3000,RW,Left,1,3,4,Medium/Medium,Lean,No,1300000.0,NoTag,SUB,19.0,,2020-07-02,2023.0,,,75.0,57.0,57.0,70.0,23.0,39.0,,,,,,,,59,56,33,60,52,72,53,56,51,66,77,73,77,48,76,61,37,34,43,56,34,17,56,57,61,53,,25,27,10,7,7,10,13,57+2,57+2,57+2,63+0,61+0,61+0,61+0,63+0,62+2,62+2,62+2,61+2,53+2,53+2,53+2,61+2,44+2,40+2,40+2,40+2,44+2,41+2,33+2,33+2,33+2,41+2
S. Ingelsson,22,189,83,Sweden,Udinese,Italian Serie A,63,74,625000,3000,"CM, CF",Left,1,3,3,High/Medium,Normal,No,1300000.0,NoTag,RES,73.0,,2017-07-03,2022.0,,,75.0,54.0,63.0,65.0,55.0,70.0,,,,,,,Long Throw-in,63,50,39,67,52,65,58,40,65,67,68,80,69,61,44,63,34,73,72,55,70,52,62,62,48,64,,56,52,12,9,10,11,11,60+2,60+2,60+2,64+0,63+0,63+0,63+0,64+0,64+2,64+2,64+2,65+2,63+2,63+2,63+2,65+2,63+2,62+2,62+2,62+2,63+2,61+2,58+2,58+2,58+2,61+2
K. Agudelo,21,178,70,Colombia,Spezia,Italian Serie A,63,74,625000,6000,"CM, CAM",Left,1,3,3,Medium/Medium,Normal,No,1300000.0,NoTag,RW,10.0,,2019-08-08,2023.0,,,69.0,58.0,61.0,69.0,50.0,61.0,,,,,,,,56,56,48,68,50,67,56,42,60,69,74,64,75,62,81,66,59,68,59,57,58,53,63,61,43,56,,46,48,15,10,13,14,10,61+2,61+2,61+2,64+0,64+0,64+0,64+0,64+0,65+2,65+2,65+2,65+2,63+2,63+2,63+2,65+2,59+2,59+2,59+2,59+2,59+2,58+2,54+2,54+2,54+2,58+2
G. Rutter,18,182,70,France,Stade Rennais FC,French Ligue 1,63,74,600000,4000,ST,Left,1,5,3,Medium/Medium,Normal,No,1300000.0,NoTag,RES,35.0,,2018-08-18,2021.0,,,68.0,63.0,54.0,65.0,23.0,55.0,,,,,,,,43,65,67,62,54,65,56,33,51,68,69,68,63,54,64,64,68,57,62,59,32,12,59,58,68,52,,22,17,6,10,14,10,10,63+2,63+2,63+2,62+0,63+0,63+0,63+0,62+0,62+2,62+2,62+2,60+2,55+2,55+2,55+2,60+2,43+2,41+2,41+2,41+2,43+2,40+2,36+2,36+2,36+2,40+2
E. Colley,20,182,75,Gambia,Atalanta,Italian Serie A,63,74,650000,8000,ST,Right,1,3,2,High/Low,Lean,No,1200000.0,NoTag,RES,90.0,,2019-12-15,2023.0,,,69.0,66.0,46.0,63.0,21.0,50.0,,,,,,,,35,71,60,55,46,66,43,37,35,63,73,66,53,54,62,64,63,49,54,65,37,18,58,54,70,57,,14,17,6,7,6,12,5,63+2,63+2,63+2,60+0,62+0,62+0,62+0,60+0,60+2,60+2,60+2,57+2,51+2,51+2,51+2,57+2,40+2,37+2,37+2,37+2,40+2,38+2,34+2,34+2,34+2,38+2
Fran Navarro,22,179,71,Spain,Valencia CF,Spain Primera Division,63,72,575000,6000,ST,Right,1,3,2,Medium/Medium,Normal,No,1300000.0,NoTag,RES,29.0,,2017-07-01,2022.0,,,61.0,66.0,49.0,61.0,39.0,52.0,,,,,,,Finesse Shot,41,70,62,58,51,60,43,35,45,62,60,62,66,58,66,66,67,53,57,61,33,37,68,48,72,55,,37,33,7,8,5,8,7,63+2,63+2,63+2,60+0,62+0,62+0,62+0,60+0,59+2,59+2,59+2,57+2,54+2,54+2,54+2,57+2,48+2,47+2,47+2,47+2,48+2,47+2,45+2,45+2,45+2,47+2
Miguel Baeza,20,177,67,Spain,RC Celta,Spain Primera Division,63,72,575000,3000,"CAM, LW, RW",Left,1,3,3,Medium/Medium,Lean,No,1300000.0,NoTag,RES,27.0,,2020-08-15,2025.0,,,64.0,53.0,68.0,63.0,35.0,50.0,,,,,,,,66,54,36,72,35,63,68,37,69,65,59,68,61,43,74,51,62,54,48,59,49,26,55,68,43,66,,37,44,7,8,6,14,13,54+2,54+2,54+2,61+0,59+0,59+0,59+0,61+0,63+2,63+2,63+2,62+2,60+2,60+2,60+2,62+2,52+2,50+2,50+2,50+2,52+2,49+2,43+2,43+2,43+2,49+2
J. Krasso,22,187,90,France,AS Saint-Étienne,French Ligue 1,63,71,550000,6000,"ST, RW",Left,1,3,2,High/Low,Normal,No,1200000.0,NoTag,RES,14.0,,2020-06-08,2023.0,,,66.0,63.0,59.0,63.0,19.0,59.0,,,,,,,,53,64,61,65,63,67,61,44,53,60,68,65,58,60,54,64,70,57,70,60,33,12,62,63,68,54,,14,17,6,15,6,12,11,63+2,63+2,63+2,63+0,63+0,63+0,63+0,63+0,63+2,63+2,63+2,62+2,56+2,56+2,56+2,62+2,43+2,41+2,41+2,41+2,43+2,40+2,35+2,35+2,35+2,40+2
P. Owusu,23,191,87,Germany,DSC Arminia Bielefeld,German 1. Bundesliga,63,70,525000,5000,ST,Left,1,3,2,Medium/Medium,Normal,No,1100000.0,Strength,RES,39.0,,2018-07-01,2021.0,,,73.0,61.0,44.0,54.0,36.0,73.0,,,,,,,,36,64,67,50,44,52,30,31,35,56,69,77,50,62,54,71,63,65,86,49,53,32,63,55,61,51,,32,26,12,12,7,7,8,63+2,63+2,63+2,57+0,60+0,60+0,60+0,57+0,56+2,56+2,56+2,56+2,51+2,51+2,51+2,56+2,46+2,45+2,45+2,45+2,46+2,46+2,47+2,47+2,47+2,46+2
E. Lanini,26,186,75,Italy,Parma,Italian Serie A,63,66,475000,7000,ST,Right,1,3,3,Medium/Medium,Lean,No,891000.0,NoTag,RES,29.0,,2020-01-31,2025.0,,,66.0,65.0,49.0,64.0,22.0,59.0,,,,,,,,41,68,56,51,68,64,67,59,31,66,64,68,66,60,55,64,71,68,67,59,27,11,64,58,59,64,,20,14,13,12,7,15,6,63+2,63+2,63+2,61+0,63+0,63+0,63+0,61+0,60+2,60+2,60+2,59+2,52+2,52+2,52+2,59+2,42+2,38+2,38+2,38+2,42+2,39+2,35+2,35+2,35+2,39+2
P. Nebel,17,169,66,Germany,1. FSV Mainz 05,German 1. Bundesliga,62,83,650000,1000,"RW, LW, CAM",Left,1,4,2,High/Medium,Normal,No,1800000.0,NoTag,RES,26.0,,2020-07-01,2024.0,,,71.0,59.0,56.0,70.0,27.0,48.0,,,,,,,,55,62,39,58,50,69,49,46,50,70,69,72,79,47,85,63,55,53,49,50,37,21,52,60,60,57,,32,27,11,9,10,6,9,58+2,58+2,58+2,62+0,61+0,61+0,61+0,62+0,61+2,61+2,61+2,61+2,55+2,55+2,55+2,61+2,47+2,43+2,43+2,43+2,47+2,44+2,37+2,37+2,37+2,44+2
K. Ruiz-Atil,17,173,60,Morocco,Paris Saint-Germain,French Ligue 1,62,82,600000,1000,"CM, CAM, LW",Right,1,3,3,High/Medium,Lean,No,1700000.0,NoTag,SUB,36.0,,2019-07-01,2021.0,,,68.0,55.0,63.0,71.0,44.0,40.0,,,,,,,Technical Dribbler (AI),48,56,30,71,52,70,68,59,65,70,69,68,80,57,78,60,50,59,30,48,40,29,60,62,58,64,,55,53,8,8,14,13,9,57+2,57+2,57+2,64+0,63+0,63+0,63+0,64+0,65+2,65+2,65+2,64+2,62+2,62+2,62+2,64+2,55+2,54+2,54+2,54+2,55+2,53+2,45+2,45+2,45+2,53+2
Pedro Brazão,17,172,62,Portugal,OGC Nice,French Ligue 1,62,81,600000,1000,"RW, CAM",Left,1,3,3,Medium/Medium,Lean,No,1500000.0,NoTag,RES,33.0,,2019-04-20,2022.0,,,75.0,54.0,54.0,73.0,37.0,43.0,,,,,,,"Flair, Technical Dribbler (AI)",46,51,41,56,47,72,64,53,54,72,74,76,86,57,87,64,57,52,38,53,41,26,49,58,58,61,,35,39,9,10,6,11,7,57+2,57+2,57+2,62+0,61+0,61+0,61+0,62+0,62+2,62+2,62+2,61+2,56+2,56+2,56+2,61+2,50+2,47+2,47+2,47+2,50+2,49+2,42+2,42+2,42+2,49+2
R. Piccoli,19,183,78,Italy,Spezia,Italian Serie A,62,80,650000,5000,ST,Right,1,3,2,Medium/Medium,Normal,No,1600000.0,NoTag,SUB,18.0,,2018-07-01,2021.0,,,52.0,63.0,47.0,57.0,34.0,61.0,,,,,,,,42,67,68,55,54,55,41,30,37,60,54,51,51,65,55,62,60,57,65,62,58,25,67,50,36,56,,38,34,14,13,13,10,11,62+2,62+2,62+2,57+0,60+0,60+0,60+0,57+0,57+2,57+2,57+2,55+2,53+2,53+2,53+2,55+2,45+2,45+2,45+2,45+2,45+2,44+2,45+2,45+2,45+2,44+2
T. Lemperle,18,187,80,Germany,1. FC Köln,German 1. Bundesliga,62,80,625000,2000,"RM, RW, LM",Right,1,3,2,Medium/Medium,Lean,No,1500000.0,NoTag,RES,25.0,,2020-05-13,2023.0,,,67.0,59.0,56.0,66.0,31.0,55.0,,,,,,,,63,62,40,60,52,70,50,45,53,68,67,67,61,44,53,65,34,54,62,50,44,27,52,49,55,45,,33,30,9,10,8,7,7,58+2,58+2,58+2,61+0,60+0,60+0,60+0,61+0,59+2,59+2,59+2,61+2,54+2,54+2,54+2,61+2,49+2,45+2,45+2,45+2,49+2,46+2,40+2,40+2,40+2,46+2
N. Djouahra,20,171,67,France,Real Sociedad,Spain Primera Division,62,78,675000,4000,LW,Right,1,2,4,Medium/Low,Normal,No,1800000.0,NoTag,RES,31.0,,2018-07-03,2021.0,,,67.0,56.0,61.0,69.0,30.0,53.0,,,,,,,"Flair, Technical Dribbler (AI)",51,60,38,70,48,68,60,44,65,67,71,64,77,55,81,56,47,53,58,53,44,28,50,58,47,63,,31,29,8,9,11,9,6,58+2,58+2,58+2,62+0,61+0,61+0,61+0,62+0,63+2,63+2,63+2,62+2,59+2,59+2,59+2,62+2,49+2,48+2,48+2,48+2,49+2,45+2,40+2,40+2,40+2,45+2
J. Vokins,20,180,70,England,Southampton,English Premier League,62,76,625000,6000,"LB, LWB",Left,1,3,2,High/Medium,Normal,Yes,1600000.0,NoTag,SUB,29.0,,2016-08-01,2024.0,,,71.0,45.0,51.0,63.0,59.0,58.0,,,,,,,,63,34,47,54,29,65,53,38,32,57,71,71,71,60,60,64,62,62,56,50,57,59,57,50,50,56,,61,58,6,5,15,5,14,54+2,54+2,54+2,58+0,56+0,56+0,56+0,58+0,55+2,55+2,55+2,58+2,53+2,53+2,53+2,58+2,61+2,55+2,55+2,55+2,61+2,60+2,58+2,58+2,58+2,60+2
T. Müsel,20,185,76,Germany,Borussia Mönchengladbach,German 1. Bundesliga,62,76,675000,5000,ST,Right,1,3,2,Medium/Medium,Lean,No,1600000.0,NoTag,SUB,26.0,,2018-07-01,2021.0,,,68.0,61.0,57.0,66.0,28.0,54.0,,,,,,,,56,65,55,64,57,66,56,56,50,68,68,68,67,51,64,60,53,54,61,55,35,28,59,51,53,44,,25,27,13,13,8,8,8,62+2,62+2,62+2,62+0,62+0,62+0,62+0,62+0,61+2,61+2,61+2,61+2,55+2,55+2,55+2,61+2,47+2,44+2,44+2,44+2,47+2,45+2,39+2,39+2,39+2,45+2
C. Herrmann,20,190,83,Germany,VfL Wolfsburg,German 1. Bundesliga,62,75,600000,6000,ST,Right,1,4,2,Medium/Low,Lean,No,1400000.0,NoTag,RES,28.0,,2020-09-19,2022.0,,,68.0,62.0,49.0,55.0,31.0,64.0,,,,,,,,40,63,63,55,60,53,54,43,40,61,67,68,49,60,47,65,60,58,69,60,61,26,59,52,57,58,,26,31,10,6,9,10,8,62+2,62+2,62+2,57+0,59+0,59+0,59+0,57+0,57+2,57+2,57+2,56+2,52+2,52+2,52+2,56+2,45+2,44+2,44+2,44+2,45+2,44+2,44+2,44+2,44+2,44+2
M. Shabani,21,185,70,Germany,Wolverhampton Wanderers,English Premier League,62,74,550000,9000,"CAM, ST, RW",Right,1,3,3,High/Medium,Lean,No,1200000.0,NoTag,SUB,38.0,,2019-08-08,2022.0,,,68.0,53.0,62.0,65.0,35.0,55.0,,,,,,,"Flair, Technical Dribbler (AI)",53,52,46,69,47,65,48,46,68,67,69,67,68,43,63,57,57,55,58,56,46,28,46,64,52,67,,36,35,5,8,11,8,15,55+2,55+2,55+2,60+0,59+0,59+0,59+0,60+0,62+2,62+2,62+2,61+2,59+2,59+2,59+2,61+2,49+2,50+2,50+2,50+2,49+2,47+2,43+2,43+2,43+2,47+2
S. Kyei,20,187,84,France,Stade de Reims,French Ligue 1,62,74,550000,4000,"ST, RW, LW",Right,1,2,2,Medium/Medium,Normal,No,1200000.0,NoTag,RES,34.0,,2019-07-01,2021.0,,,76.0,61.0,48.0,57.0,20.0,66.0,,,,,,,,42,61,63,59,51,58,44,41,38,57,75,77,56,57,49,68,68,60,73,55,56,15,55,45,67,44,,12,12,13,15,6,11,13,62+2,62+2,62+2,58+0,59+0,59+0,59+0,58+0,56+2,56+2,56+2,57+2,49+2,49+2,49+2,57+2,42+2,39+2,39+2,39+2,42+2,39+2,37+2,37+2,37+2,39+2
L. Tupta,22,180,72,Slovakia,Hellas Verona,Italian Serie A,62,73,525000,5000,ST,Right,1,3,2,Medium/Medium,Normal,No,1100000.0,NoTag,SUB,29.0,,2016-07-07,2021.0,,,63.0,64.0,52.0,65.0,30.0,51.0,,,,,,,,43,64,59,59,66,67,57,34,43,62,68,58,62,62,67,73,55,49,54,62,44,13,56,58,50,58,,21,15,6,11,12,6,8,62+2,62+2,62+2,60+0,62+0,62+0,62+0,60+0,61+2,61+2,61+2,58+2,53+2,53+2,53+2,58+2,43+2,42+2,42+2,42+2,43+2,41+2,39+2,39+2,39+2,41+2
Echu,22,173,65,Spain,Granada CF,Spain Primera Division,62,72,500000,4000,"LW, CAM",Left,1,3,3,High/Low,Lean,No,1200000.0,NoTag,RES,35.0,,2019-07-20,2021.0,,,75.0,58.0,58.0,65.0,23.0,41.0,,,,,,,,64,56,36,60,51,65,60,51,56,64,76,75,70,45,72,61,59,51,36,63,35,18,61,52,54,50,,22,27,12,10,9,9,14,57+2,57+2,57+2,62+0,60+0,60+0,60+0,62+0,60+2,60+2,60+2,61+2,54+2,54+2,54+2,61+2,46+2,40+2,40+2,40+2,46+2,43+2,33+2,33+2,33+2,43+2
