short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
F. Palmowski,19,185,78,Germany,Hertha BSC,German 1. Bundesliga,61,78,450000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,1000000.0,NoTag,RES,38.0,,2020-07-01,2022.0,,,,,,,,,58.0,60.0,60.0,62.0,31.0,65.0,NoTag,16,13,18,31,14,19,16,15,24,25,34,29,26,46,46,45,61,22,46,13,30,12,12,34,18,26,,15,15,58,60,60,65,62,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,22+2,24+2,24+2,24+2,22+2,21+2,23+2,23+2,23+2,21+2
C. Kelleher,21,188,74,Republic of Ireland,Liverpool,English Premier League,61,75,475000,6000,GK,Right,1,2,1,Medium/Medium,Lean,Yes,1200000.0,NoTag,RES,62.0,,2017-07-01,2022.0,SUB,16.0,,,,,,,62.0,59.0,55.0,64.0,39.0,58.0,NoTag,13,6,13,26,9,10,12,11,29,14,40,38,36,60,48,41,64,19,52,8,21,12,4,25,14,35,,10,14,62,59,55,58,64,22+2,22+2,22+2,20+0,21+0,21+0,21+0,20+0,21+2,21+2,21+2,22+2,22+2,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,21+2,23+2,23+2,23+2,21+2
N. Trott,21,196,82,England,West Ham United,English Premier League,61,74,400000,3000,GK,Left,1,3,1,Medium/Medium,Lean,Yes,1000000.0,NoTag,RES,34.0,,2017-01-20,2022.0,,,,,,,,,62.0,60.0,64.0,64.0,36.0,61.0,NoTag,12,8,12,25,7,22,13,11,19,30,40,33,38,44,42,48,61,22,38,7,25,10,14,37,12,44,,10,11,62,60,64,61,64,24+2,24+2,24+2,25+0,26+0,26+0,26+0,25+0,26+2,26+2,26+2,25+2,24+2,24+2,24+2,25+2,21+2,22+2,22+2,22+2,21+2,20+2,20+2,20+2,20+2,20+2
Matis Carvalho,21,187,80,Portugal,Montpellier HSC,French Ligue 1,61,74,400000,2000,GK,Right,1,2,1,Medium/Medium,Lean,No,1100000.0,NoTag,RES,30.0,,2019-07-01,2023.0,,,,,,,,,62.0,61.0,59.0,63.0,38.0,59.0,NoTag,10,8,12,27,5,8,10,13,25,19,37,38,36,52,43,44,59,29,62,5,26,10,10,22,18,51,,13,12,62,61,59,59,63,23+2,23+2,23+2,20+0,21+0,21+0,21+0,20+0,21+2,21+2,21+2,22+2,22+2,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,21+2,23+2,23+2,23+2,21+2
S. Drljača,21,192,87,Germany,Borussia Dortmund,German 1. Bundesliga,61,70,300000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,570000.0,NoTag,RES,40.0,,2020-07-15,2024.0,,,,,,,,,64.0,60.0,58.0,62.0,34.0,57.0,NoTag,8,7,11,22,6,8,12,10,23,14,24,42,38,59,30,44,60,30,75,8,29,12,5,38,15,44,,8,12,64,60,58,57,62,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,21+2,22+2,22+2,22+2,21+2,20+2,23+2,23+2,23+2,20+2,20+2,24+2,24+2,24+2,20+2
D. Iliev,25,196,80,North Macedonia,Arsenal,English Premier League,61,67,250000,8000,GK,Right,1,3,1,Medium/Medium,Lean,No,525000.0,NoTag,RES,39.0,,2012-08-31,2022.0,,,,,,,,,64.0,59.0,58.0,64.0,44.0,60.0,NoTag,20,17,11,27,18,13,13,12,22,21,45,43,37,52,52,44,50,35,68,12,18,21,12,33,23,44,,14,12,64,59,58,60,64,27+2,27+2,27+2,25+0,25+0,25+0,25+0,25+0,25+2,25+2,25+2,26+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,24+2,24+2
Iván Martínez,18,180,70,Spain,CA Osasuna,Spain Primera Division,60,81,400000,500,GK,Right,1,2,1,Medium/Medium,Lean,No,1200000.0,NoTag,RES,32.0,,2018-09-01,2021.0,,,,,,,,,61.0,64.0,60.0,61.0,31.0,57.0,"GKLongThrow,SaveswithFeet",34,5,12,46,9,15,10,13,41,19,25,36,48,45,55,45,55,34,54,7,17,15,4,45,15,37,,14,11,61,64,60,57,61,22+2,22+2,22+2,25+0,24+0,24+0,24+0,25+0,28+2,28+2,28+2,28+2,30+2,30+2,30+2,28+2,26+2,29+2,29+2,29+2,26+2,25+2,24+2,24+2,24+2,25+2
Adrián,19,195,83,Argentina,Deportivo Alavés,Spain Primera Division,60,79,375000,1000,GK,Right,1,3,1,Medium/Medium,Lean,No,1000000.0,NoTag,RES,36.0,,2020-08-25,2024.0,,,,,,,,,57.0,58.0,64.0,60.0,29.0,62.0,NoTag,11,8,11,17,7,14,11,11,22,12,25,32,27,52,30,48,38,19,65,8,27,13,4,30,11,34,,13,13,57,58,64,62,60,21+2,21+2,21+2,18+0,20+0,20+0,20+0,18+0,19+2,19+2,19+2,19+2,20+2,20+2,20+2,19+2,18+2,21+2,21+2,21+2,18+2,18+2,22+2,22+2,22+2,18+2
E. Caprile,18,191,74,Italy,Leeds United,English Premier League,60,78,350000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,919000.0,NoTag,RES,25.0,,2020-01-21,2023.0,,,,,,,,,63.0,59.0,61.0,63.0,33.0,58.0,NoTag,11,7,11,25,8,13,11,14,23,15,33,33,40,43,33,46,50,28,51,9,26,6,6,30,18,33,,11,14,63,59,61,58,63,21+2,21+2,21+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,21+2,21+2,21+2,21+2,21+2,19+2,21+2,21+2,21+2,19+2,19+2,20+2,20+2,20+2,19+2
J. García,18,186,77,Colombia,Getafe CF,Spain Primera Division,60,77,350000,500,GK,Right,1,3,1,Medium/Medium,Lean,No,954000.0,NoTag,RES,27.0,,2019-07-01,2021.0,,,,,,,,,61.0,56.0,56.0,62.0,27.0,58.0,NoTag,11,9,13,23,9,6,12,14,26,19,20,32,26,57,49,42,61,21,50,6,28,11,4,40,10,24,,10,11,61,56,56,58,62,21+2,21+2,21+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,20+2,23+2,23+2,23+2,20+2,19+2,22+2,22+2,22+2,19+2,18+2,21+2,21+2,21+2,18+2
T. Boulhendi,19,185,82,France,OGC Nice,French Ligue 1,60,75,375000,2000,GK,Right,1,3,1,Medium/Medium,Lean,No,947000.0,NoTag,RES,16.0,,2020-07-01,2024.0,,,,,,,,,59.0,60.0,60.0,58.0,44.0,59.0,NoTag,13,9,14,21,8,11,11,12,21,15,46,43,45,58,48,45,59,34,63,7,23,9,7,28,13,25,,13,11,59,60,60,59,58,24+2,24+2,24+2,22+0,22+0,22+0,22+0,22+0,22+2,22+2,22+2,23+2,21+2,21+2,21+2,23+2,21+2,21+2,21+2,21+2,21+2,21+2,22+2,22+2,22+2,21+2
D. Desprez,21,189,83,France,Racing Club de Lens,French Ligue 1,60,74,375000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,984000.0,NoTag,RES,1.0,,2016-06-02,2021.0,,,,,,,,,60.0,56.0,54.0,61.0,26.0,58.0,NoTag,14,9,10,25,9,14,12,10,27,17,20,31,28,59,38,41,52,19,64,8,26,11,6,30,16,41,,14,11,60,56,54,58,61,22+2,22+2,22+2,20+0,21+0,21+0,21+0,20+0,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,20+2,23+2,23+2,23+2,20+2,19+2,23+2,23+2,23+2,19+2
B. Leneis,21,195,85,Germany,FC Augsburg,German 1. Bundesliga,60,71,275000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,550000.0,NoTag,RES,39.0,,2018-09-15,2023.0,,,,,,,,,64.0,55.0,59.0,62.0,22.0,56.0,NoTag,12,6,14,16,9,13,14,11,22,17,19,24,34,54,28,44,38,18,38,6,18,3,3,26,19,20,,12,13,64,55,59,56,62,19+2,19+2,19+2,17+0,19+0,19+0,19+0,17+0,19+2,19+2,19+2,18+2,19+2,19+2,19+2,18+2,16+2,18+2,18+2,18+2,16+2,16+2,17+2,17+2,17+2,16+2
C. Frommann,22,185,78,Germany,SC Freiburg,German 1. Bundesliga,60,70,275000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,550000.0,NoTag,RES,46.0,,2018-07-01,2021.0,,,,,,,,,62.0,59.0,64.0,62.0,37.0,55.0,NoTag,13,9,14,29,7,12,12,13,26,17,36,38,43,57,39,48,67,29,62,8,28,14,10,31,18,32,,11,11,62,59,64,55,62,24+2,24+2,24+2,22+0,23+0,23+0,23+0,22+0,24+2,24+2,24+2,24+2,24+2,24+2,24+2,24+2,22+2,24+2,24+2,24+2,22+2,22+2,24+2,24+2,24+2,22+2
Zarco,22,190,77,Spain,SD Eibar,Spain Primera Division,60,69,250000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,575000.0,NoTag,RES,30.0,,2019-07-08,2022.0,,,,,,,,,64.0,54.0,61.0,62.0,26.0,60.0,NoTag,12,8,10,27,6,6,10,12,26,10,23,28,24,47,25,46,38,27,61,5,24,13,4,21,18,29,,12,14,64,54,61,60,62,20+2,20+2,20+2,16+0,17+0,17+0,17+0,16+0,18+2,18+2,18+2,18+2,20+2,20+2,20+2,18+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2
Valera,23,187,80,Spain,SD Huesca,Spain Primera Division,60,68,240000,2000,GK,Right,1,2,1,Medium/Medium,Normal,No,576000.0,NoTag,RES,30.0,,2017-07-08,2022.0,,,,,,,,,61.0,56.0,46.0,61.0,38.0,64.0,NoTag,12,5,11,46,8,27,24,11,38,32,39,37,59,57,38,35,50,22,59,9,32,10,7,55,14,34,,24,13,61,56,46,64,61,25+2,25+2,25+2,30+0,30+0,30+0,30+0,30+0,35+2,35+2,35+2,31+2,35+2,35+2,35+2,31+2,26+2,32+2,32+2,32+2,26+2,25+2,28+2,28+2,28+2,25+2
Carlos Marín,23,187,75,Spain,Real Betis,Spain Primera Division,60,68,240000,2000,GK,Right,1,3,1,Medium/Medium,Lean,No,552000.0,NoTag,RES,31.0,,2018-07-31,2021.0,,,,,,,,,66.0,65.0,60.0,57.0,27.0,59.0,NoTag,11,8,15,26,9,15,13,14,24,16,23,31,20,40,36,45,41,24,49,6,18,12,8,31,15,23,,12,16,66,65,60,59,57,21+2,21+2,21+2,18+0,20+0,20+0,20+0,18+0,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,20+2,20+2,20+2,19+2
F. Rossi,29,193,83,Italy,Atalanta,Italian Serie A,60,60,150000,6000,GK,Right,1,2,1,Medium/Medium,Lean,No,255000.0,NoTag,SUB,31.0,,2017-08-28,2021.0,,,,,,,,,62.0,60.0,62.0,60.0,21.0,58.0,NoTag,19,11,14,17,16,21,22,22,12,19,22,21,55,48,40,47,55,22,24,12,14,27,11,22,14,42,,17,16,62,60,62,58,60,21+2,21+2,21+2,21+0,21+0,21+0,21+0,21+0,21+2,21+2,21+2,20+2,20+2,20+2,20+2,20+2,22+2,21+2,21+2,21+2,22+2,22+2,22+2,22+2,22+2,22+2
Iago Domínguez,18,180,75,Spain,RC Celta,Spain Primera Division,59,78,275000,500,GK,Right,1,2,1,Medium/Medium,Lean,No,749000.0,NoTag,RES,26.0,,2019-07-01,2021.0,,,,,,,,,55.0,65.0,56.0,58.0,41.0,52.0,NoTag,14,8,10,24,5,11,14,12,16,45,35,46,53,60,52,42,65,31,49,9,35,8,4,45,17,31,,13,13,55,65,56,52,58,25+2,25+2,25+2,27+0,28+0,28+0,28+0,27+0,29+2,29+2,29+2,27+2,28+2,28+2,28+2,27+2,24+2,25+2,25+2,25+2,24+2,24+2,23+2,23+2,23+2,24+2
S. Ngapandouetnbu,17,187,73,Cameroon,Olympique de Marseille,French Ligue 1,59,74,250000,500,GK,Right,1,3,1,Medium/Medium,Lean,No,631000.0,NoTag,RES,1.0,,2019-07-01,2022.0,,,,,,,,,62.0,58.0,59.0,66.0,21.0,54.0,NoTag,11,7,10,20,6,7,11,10,26,19,28,15,36,40,43,44,59,26,55,6,18,6,5,31,11,28,,10,13,62,58,59,54,66,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,16+2,19+2,19+2,19+2,16+2,16+2,18+2,18+2,18+2,16+2
Luis Castillo,20,183,79,Spain,Elche CF,Spain Primera Division,59,73,300000,2000,GK,Right,1,3,1,Medium/Medium,Normal,No,848000.0,NoTag,SUB,28.0,,2019-07-01,2021.0,,,,,,,,,61.0,62.0,61.0,63.0,29.0,59.0,NoTag,10,5,11,18,7,11,14,10,21,15,24,33,24,36,46,46,65,23,55,8,19,10,4,35,19,36,,11,11,61,62,61,59,63,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,18+2,19+2,19+2,19+2,18+2,17+2,20+2,20+2,20+2,17+2,17+2,21+2,21+2,21+2,17+2
N. Thiede,21,186,85,Germany,SC Freiburg,German 1. Bundesliga,59,71,230000,2000,GK,Left,1,4,1,Medium/Medium,Normal,No,460000.0,NoTag,RES,40.0,,2019-07-01,2024.0,,,,,,,,,63.0,56.0,57.0,60.0,43.0,54.0,NoTag,13,8,13,24,10,14,16,15,21,19,45,42,49,59,50,43,66,31,62,11,27,16,9,31,17,33,,10,11,63,56,57,54,60,25+2,25+2,25+2,23+0,24+0,24+0,24+0,23+0,24+2,24+2,24+2,24+2,24+2,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,23+2,25+2,25+2,25+2,23+2
D. Ndiaye,20,193,79,Senegal,Stade de Reims,French Ligue 1,59,71,230000,2000,GK,Left,1,2,1,Medium/Medium,Normal,No,506000.0,NoTag,RES,30.0,,2019-07-02,2024.0,,,,,,,,,59.0,59.0,54.0,59.0,32.0,61.0,NoTag,8,3,7,26,9,8,15,10,18,11,34,31,30,44,24,41,45,30,65,6,21,10,2,18,16,28,,9,6,59,59,54,61,59,19+2,19+2,19+2,16+0,17+0,17+0,17+0,16+0,17+2,17+2,17+2,18+2,18+2,18+2,18+2,18+2,17+2,19+2,19+2,19+2,17+2,17+2,19+2,19+2,19+2,17+2
L. Ntumba,19,194,82,France,Dijon FCO,French Ligue 1,58,74,230000,750,GK,Left,1,2,1,Medium/Medium,Lean,No,604000.0,NoTag,SUB,30.0,,2018-07-01,2021.0,,,,,,,,,58.0,55.0,56.0,62.0,24.0,55.0,NoTag,12,9,14,31,7,14,16,15,26,19,21,26,36,57,24,42,38,29,64,8,29,15,7,39,14,40,,15,11,58,55,56,55,62,23+2,23+2,23+2,21+0,23+0,23+0,23+0,21+0,24+2,24+2,24+2,23+2,26+2,26+2,26+2,23+2,21+2,25+2,25+2,25+2,21+2,21+2,23+2,23+2,23+2,21+2
M. Barcola,21,197,83,Togo,Olympique Lyonnais,French Ligue 1,58,72,240000,4000,GK,Right,1,3,1,Medium/Medium,Lean,No,606000.0,NoTag,RES,40.0,,2019-08-21,2022.0,,,,,,,,,59.0,54.0,50.0,63.0,25.0,59.0,NoTag,9,11,14,25,7,10,10,14,24,14,21,29,23,44,24,38,41,24,70,9,16,11,9,37,17,31,,8,10,59,54,50,59,63,21+2,21+2,21+2,18+0,20+0,20+0,20+0,18+0,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,17+2,21+2,21+2,21+2,17+2,17+2,20+2,20+2,20+2,17+2
E. Damergy,17,187,76,Tunisia,Stade Rennais FC,French Ligue 1,58,71,170000,500,GK,Right,1,3,1,Medium/Medium,Lean,No,429000.0,NoTag,RES,40.0,,2019-08-10,2024.0,,,,,,,,,59.0,54.0,52.0,60.0,35.0,54.0,NoTag,10,5,12,17,6,12,10,10,18,14,38,32,46,57,33,39,54,28,66,5,26,6,8,37,14,37,,13,10,59,54,52,54,60,21+2,21+2,21+2,20+0,21+0,21+0,21+0,20+0,21+2,21+2,21+2,21+2,21+2,21+2,21+2,21+2,19+2,20+2,20+2,20+2,19+2,19+2,21+2,21+2,21+2,19+2
O. Hanin,22,190,80,Israel,1. FSV Mainz 05,German 1. Bundesliga,58,68,160000,3000,GK,Right,1,4,1,Medium/Medium,Lean,No,320000.0,NoTag,RES,33.0,,2019-07-01,2023.0,,,,,,,,,62.0,52.0,54.0,63.0,34.0,55.0,NoTag,11,7,15,25,13,13,10,8,23,21,33,35,28,55,24,41,30,26,58,14,18,14,10,44,10,32,,14,13,62,52,54,55,63,23+2,23+2,23+2,22+0,24+0,24+0,24+0,22+0,25+2,25+2,25+2,24+2,25+2,25+2,25+2,24+2,22+2,24+2,24+2,24+2,22+2,21+2,22+2,22+2,22+2,21+2
M. Gasparini,18,185,70,Italy,Udinese,Italian Serie A,57,79,200000,500,GK,Right,1,3,1,Medium/Medium,Lean,No,560000.0,NoTag,RES,31.0,,2018-07-11,2023.0,,,,,,,,,57.0,56.0,51.0,60.0,44.0,50.0,NoTag,11,9,15,41,10,14,12,15,31,23,45,43,57,60,43,38,55,24,41,12,22,12,7,38,18,41,,12,16,57,56,51,50,60,25+2,25+2,25+2,26+0,27+0,27+0,27+0,26+0,29+2,29+2,29+2,27+2,29+2,29+2,29+2,27+2,24+2,26+2,26+2,26+2,24+2,24+2,22+2,22+2,22+2,24+2
S. Turati,18,189,85,Italy,Sassuolo,Italian Serie A,57,76,180000,500,GK,Right,1,3,1,Medium/Medium,Normal,No,419000.0,NoTag,RES,63.0,,2019-07-01,2024.0,,,,,,,,,62.0,51.0,49.0,60.0,27.0,55.0,NoTag,11,6,13,24,7,7,11,13,20,17,22,31,36,48,35,37,53,18,54,7,28,12,5,39,17,24,,14,14,62,51,49,55,60,19+2,19+2,19+2,18+0,19+0,19+0,19+0,18+0,21+2,21+2,21+2,19+2,22+2,22+2,22+2,19+2,19+2,22+2,22+2,22+2,19+2,19+2,22+2,22+2,22+2,19+2
D. Klein,19,192,87,Germany,TSG 1899 Hoffenheim,German 1. Bundesliga,57,75,190000,2000,GK,Right,1,2,1,Medium/Medium,Normal,No,442000.0,NoTag,RES,47.0,,2020-07-31,2022.0,,,,,,,,,60.0,58.0,56.0,56.0,24.0,52.0,NoTag,10,8,12,26,6,9,7,9,24,14,20,27,28,48,31,42,38,23,57,6,17,7,8,35,14,29,,15,12,60,58,56,52,56,20+2,20+2,20+2,18+0,20+0,20+0,20+0,18+0,21+2,21+2,21+2,19+2,22+2,22+2,22+2,19+2,18+2,21+2,21+2,21+2,18+2,17+2,20+2,20+2,20+2,17+2
M. Liesegang,20,189,83,Germany,1. FSV Mainz 05,German 1. Bundesliga,57,65,120000,2000,GK,Right,1,2,1,Medium/Medium,Normal,No,240000.0,NoTag,RES,41.0,,2020-07-01,2022.0,,,,,,,,,57.0,56.0,55.0,58.0,39.0,53.0,NoTag,11,6,12,17,8,8,14,12,25,18,42,37,35,60,38,41,62,26,49,6,19,14,4,26,19,31,,12,11,57,56,55,53,58,21+2,21+2,21+2,19+0,20+0,20+0,20+0,19+0,20+2,20+2,20+2,21+2,21+2,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,21+2,21+2,21+2,21+2,21+2
L. Philipp,19,192,83,Germany,TSG 1899 Hoffenheim,German 1. Bundesliga,56,73,160000,2000,GK,Right,1,2,1,Medium/Medium,Normal,No,372000.0,NoTag,RES,37.0,,2020-07-31,2022.0,,,,,,,,,56.0,54.0,55.0,60.0,27.0,57.0,NoTag,9,4,12,26,4,9,11,10,22,10,24,29,29,46,24,41,30,20,50,6,20,10,7,34,13,31,,13,11,56,54,55,57,60,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,20+2,20+2,20+2,18+2,21+2,21+2,21+2,18+2,17+2,20+2,20+2,20+2,17+2,17+2,19+2,19+2,19+2,17+2
C. Jan,21,186,81,France,FC Nantes,French Ligue 1,56,68,130000,2000,GK,Right,1,2,1,Medium/Medium,Lean,No,286000.0,NoTag,RES,40.0,,2020-06-15,2022.0,,,,,,,,,58.0,53.0,49.0,62.0,23.0,57.0,NoTag,13,8,11,20,5,13,10,13,26,16,31,16,31,42,32,37,49,23,45,5,17,10,8,30,12,34,,11,14,58,53,49,57,62,19+2,19+2,19+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,19+2,20+2,20+2,20+2,19+2,17+2,19+2,19+2,19+2,17+2,17+2,18+2,18+2,18+2,17+2
Lluis Andreu,20,189,77,Spain,Elche CF,Spain Primera Division,56,62,90000,2000,GK,Right,1,2,1,Medium/Medium,Normal,No,216000.0,NoTag,RES,30.0,,2020-09-09,2021.0,,,,,,,,,55.0,58.0,55.0,53.0,26.0,59.0,NoTag,12,5,10,17,9,14,12,13,18,12,22,30,29,46,39,41,50,30,55,9,20,12,6,33,12,32,,14,13,55,58,55,59,53,19+2,19+2,19+2,17+0,19+0,19+0,19+0,17+0,19+2,19+2,19+2,19+2,20+2,20+2,20+2,19+2,19+2,20+2,20+2,20+2,19+2,18+2,20+2,20+2,20+2,18+2
D. Gril,19,187,82,Slovenia,TSG 1899 Hoffenheim,German 1. Bundesliga,55,75,140000,1000,GK,Right,1,2,1,Medium/Medium,Lean,No,378000.0,NoTag,RES,30.0,,2020-01-01,2024.0,,,,,,,,,53.0,59.0,58.0,56.0,22.0,52.0,NoTag,14,6,13,18,5,9,12,12,29,14,31,15,21,45,36,44,41,22,63,7,18,12,8,24,13,33,,13,12,53,59,58,52,56,20+2,20+2,20+2,16+0,18+0,18+0,18+0,16+0,18+2,18+2,18+2,18+2,20+2,20+2,20+2,18+2,17+2,20+2,20+2,20+2,17+2,17+2,20+2,20+2,20+2,17+2
F. Ravaglia,20,191,75,Italy,Bologna,Italian Serie A,55,69,150000,2000,GK,Right,1,3,1,Medium/Medium,Lean,No,364000.0,NoTag,RES,34.0,,2017-07-01,2023.0,,,,,,,,,58.0,59.0,51.0,58.0,37.0,49.0,NoTag,11,6,13,19,9,9,14,13,21,19,35,39,41,41,34,38,45,43,48,9,18,10,10,21,19,23,,13,10,58,59,51,49,58,20+2,20+2,20+2,19+0,19+0,19+0,19+0,19+0,19+2,19+2,19+2,21+2,20+2,20+2,20+2,21+2,21+2,20+2,20+2,20+2,21+2,21+2,20+2,20+2,20+2,21+2
D. Rouyard,20,194,88,France,FC Girondins de Bordeaux,French Ligue 1,55,68,130000,2000,GK,Right,1,2,1,Medium/Medium,Lean,No,328000.0,NoTag,RES,30.0,,2019-07-01,2022.0,,,,,,,,,55.0,54.0,51.0,56.0,28.0,51.0,NoTag,11,6,10,26,10,12,14,13,24,17,22,33,38,52,56,38,55,27,56,8,23,10,7,39,15,32,,13,10,55,54,51,51,56,21+2,21+2,21+2,20+0,21+0,21+0,21+0,20+0,23+2,23+2,23+2,21+2,24+2,24+2,24+2,21+2,19+2,22+2,22+2,22+2,19+2,19+2,21+2,21+2,21+2,19+2
T. Schreiber,18,190,87,Germany,RB Leipzig,German 1. Bundesliga,54,74,120000,550,GK,Right,1,2,1,Medium/Medium,Normal,No,324000.0,NoTag,RES,32.0,,2019-07-01,2022.0,,,,,,,,,52.0,59.0,50.0,55.0,23.0,51.0,NoTag,14,7,10,23,9,14,11,11,21,18,25,21,36,42,23,38,31,27,63,6,28,12,5,26,18,31,,10,14,52,59,50,51,55,20+2,20+2,20+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,19+2,20+2,20+2,20+2,19+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2
S. Barone,21,184,73,Italy,Spezia,Italian Serie A,54,66,100000,3000,GK,Right,1,3,1,Medium/Medium,Lean,No,200000.0,NoTag,RES,34.0,,2018-07-01,2021.0,,,,,,,,,56.0,54.0,52.0,55.0,27.0,50.0,NoTag,12,5,14,28,8,7,11,14,25,14,30,24,34,52,47,39,64,21,53,9,21,10,7,23,13,33,,12,10,56,54,52,50,55,20+2,20+2,20+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2,18+2,20+2,20+2,20+2,18+2
A. Desjardins,20,188,81,Canada,Spezia,Italian Serie A,54,64,90000,3000,GK,Right,1,3,1,Medium/Medium,Lean,No,180000.0,NoTag,RES,40.0,,2019-06-01,2024.0,,,,,,,,,56.0,52.0,48.0,56.0,22.0,53.0,NoTag,10,8,10,15,7,13,13,13,20,12,22,22,28,48,35,36,53,18,57,8,28,6,2,38,14,25,,8,9,56,52,48,53,56,18+2,18+2,18+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,18+2,19+2,19+2,19+2,18+2,15+2,18+2,18+2,18+2,15+2,14+2,18+2,18+2,18+2,14+2
F. Brancolini,18,192,80,Italy,Fiorentina,Italian Serie A,53,68,100000,550,GK,Right,1,1,1,Medium/Medium,Lean,No,233000.0,NoTag,RES,33.0,,2019-07-01,2022.0,,,,,,,,,48.0,54.0,60.0,51.0,27.0,55.0,NoTag,14,7,10,29,8,5,14,11,27,11,21,32,30,45,26,45,37,22,59,7,27,8,8,38,18,25,,10,11,48,54,60,55,51,20+2,20+2,20+2,18+0,19+0,19+0,19+0,18+0,21+2,21+2,21+2,19+2,22+2,22+2,22+2,19+2,18+2,21+2,21+2,21+2,18+2,17+2,19+2,19+2,19+2,17+2
T. Bartouche,23,185,78,France,FC Lorient,French Ligue 1,52,59,50000,3000,GK,Right,1,2,1,Medium/Medium,Normal,No,110000.0,NoTag,RES,16.0,,2017-08-01,2022.0,,,,,,,,,58.0,49.0,49.0,57.0,29.0,47.0,NoTag,14,7,15,20,5,5,13,11,19,17,19,38,37,37,46,37,60,30,51,5,19,12,5,33,15,23,,11,13,58,49,49,47,57,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,18+2,19+2,19+2,19+2,18+2,19+2,20+2,20+2,20+2,19+2,19+2,20+2,20+2,20+2,19+2
G. Crespi,19,188,75,Italy,Crotone,Italian Serie A,49,65,50000,550,GK,Right,1,1,1,Medium/Medium,Lean,No,121000.0,NoTag,RES,22.0,,2020-01-31,2024.0,,,,,,,,,50.0,48.0,46.0,54.0,27.0,48.0,NoTag,14,6,11,17,8,6,13,13,16,19,32,22,27,31,46,35,63,27,41,9,17,14,6,27,19,28,,13,10,50,48,46,48,54,17+2,17+2,17+2,16+0,17+0,17+0,17+0,16+0,17+2,17+2,17+2,17+2,18+2,18+2,18+2,17+2,17+2,18+2,18+2,18+2,17+2,17+2,18+2,18+2,18+2,17+2
